,country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation
26563,United Kingdom,1992.0,male,55-74 years,693.0,5128063.0,13.51,"1,179,659,529,660",21815.0,Silent
26564,United Kingdom,1992.0,male,15-24 years,500.0,4077682.0,12.26,"1,179,659,529,660",21815.0,Generation X
26565,United Kingdom,1992.0,female,75+ years,143.0,2670510.0,5.35,"1,179,659,529,660",21815.0,G.I. Generation
26566,United Kingdom,1992.0,female,55-74 years,299.0,5765146.0,5.19,"1,179,659,529,660",21815.0,Silent
26567,United Kingdom,1992.0,female,35-54 years,347.0,7352110.0,4.72,"1,179,659,529,660",21815.0,Boomers
26568,United Kingdom,1992.0,female,25-34 years,191.0,4529424.0,4.22,"1,179,659,529,660",21815.0,Boomers
26569,United Kingdom,1992.0,female,15-24 years,91.0,3882211.0,2.34,"1,179,659,529,660",21815.0,Generation X
26570,United Kingdom,,male,5-14 years,2.0,3742157.0,0.05,"1,179,659,529,660",21815.0,Millenials
26571,United Kingdom,1992.0,female,5-14 years,0.0,3544844.0,0.0,"1,179,659,529,660",21815.0,Millenials
26572,United Kingdom,1993.0,male,35-54 years,1274.0,7453705.0,17.09,"1,061,388,722,256",19553.0,Boomers
26573,United Kingdom,1993.0,male,25-34 years,773.0,4707275.0,16.42,"1,061,388,722,256",19553.0,Boomers
26574,United Kingdom,1993.0,male,75+ years,221.0,1361095.0,16.24,"1,061,388,722,256",19553.0,G.I. Generation
26575,United Kingdom,1993.0,male,15-24 years,501.0,3957719.0,12.66,"1,061,388,722,256",19553.0,Generation X
26576,United Kingdom,1993.0,male,55-74 years,652.0,5170730.0,12.61,"1,061,388,722,256",19553.0,Silent
26577,United Kingdom,1993.0,female,75+ years,166.0,2647900.0,6.27,"1,061,388,722,256",19553.0,G.I. Generation
26578,United Kingdom,1993.0,female,55-74 years,263.0,5792600.0,4.54,"1,061,388,722,256",19553.0,Silent
26579,United Kingdom,1993.0,female,35-54 years,335.0,7448149.0,4.5,"1,061,388,722,256",19553.0,Boomers
26580,United Kingdom,1993.0,female,25-34 years,181.0,4569482.0,3.96,"1,061,388,722,256",19553.0,Boomers
26581,United Kingdom,1993.0,female,15-24 years,82.0,3760574.0,2.18,"1,061,388,722,256",19553.0,Generation X
26582,United Kingdom,1993.0,male,5-14 years,12.0,3806053.0,0.32,"1,061,388,722,256",19553.0,Millenials
26583,United Kingdom,,female,5-14 years,2.0,3608700.0,0.06,,19553.0,Millenials
26584,United Kingdom,1994.0,male,25-34 years,881.0,4751200.0,18.54,"1,140,489,745,944",20927.0,Boomers
26585,United Kingdom,1994.0,male,35-54 years,1242.0,7561779.0,16.42,"1,140,489,745,944",,Boomers
26586,United Kingdom,1994.0,male,75+ years,218.0,1349491.0,16.15,"1,140,489,745,944",20927.0,G.I. Generation
26587,United Kingdom,1994.0,male,15-24 years,445.0,3868779.0,11.5,"1,140,489,745,944",20927.0,Generation X
26588,United Kingdom,1994.0,male,55-74 years,595.0,5209306.0,11.42,"1,140,489,745,944",20927.0,Silent
26589,United Kingdom,1994.0,female,75+ years,148.0,2619957.0,5.65,"1,140,489,745,944",20927.0,G.I. Generation
26590,United Kingdom,1994.0,female,55-74 years,256.0,5816530.0,4.4,"1,140,489,745,944",20927.0,Silent
26591,United Kingdom,1994.0,female,35-54 years,324.0,7557704.0,4.29,"1,140,489,745,944",20927.0,Boomers
26592,United Kingdom,1994.0,female,25-34 years,176.0,4606941.0,3.82,"1,140,489,745,944",20927.0,Boomers
26593,United Kingdom,1994.0,female,15-24 years,82.0,3674808.0,2.23,"1,140,489,745,944",20927.0,Generation X
26594,United Kingdom,1994.0,male,5-14 years,9.0,3837961.0,0.23,"1,140,489,745,944",,Millenials
26595,United Kingdom,1994.0,,5-14 years,4.0,3642837.0,0.11,"1,140,489,745,944",20927.0,Millenials
26596,United Kingdom,1995.0,,25-34 years,858.0,4776564.0,17.96,"1,335,218,557,677",24389.0,Generation X
26597,United Kingdom,1995.0,male,35-54 years,1247.0,7691950.0,16.21,"1,335,218,557,677",24389.0,Boomers
26598,United Kingdom,1995.0,male,75+ years,,1412937.0,15.71,"1,335,218,557,677",24389.0,G.I. Generation
26599,United Kingdom,1995.0,male,55-74 years,,5179979.0,11.62,"1,335,218,557,677",24389.0,Silent
26600,United Kingdom,1995.0,male,15-24 years,419.0,3811646.0,10.99,"1,335,218,557,677",24389.0,Generation X
26601,United Kingdom,1995.0,female,75+ years,152.0,2692330.0,5.65,"1,335,218,557,677",24389.0,G.I. Generation
26602,United Kingdom,1995.0,female,35-54 years,344.0,7672199.0,4.48,"1,335,218,557,677",24389.0,Boomers
26603,United Kingdom,1995.0,female,55-74 years,237.0,5746814.0,4.12,"1,335,218,557,677",24389.0,Silent
26604,United Kingdom,1995.0,female,25-34 years,143.0,4614434.0,3.1,"1,335,218,557,677",24389.0,Generation X
26605,United Kingdom,1995.0,female,15-24 years,81.0,3624373.0,2.23,"1,335,218,557,677",24389.0,Generation X
26606,United Kingdom,1995.0,male,5-14 years,6.0,3859464.0,0.16,"1,335,218,557,677",24389.0,Millenials
26607,United Kingdom,1995.0,female,5-14 years,4.0,3664274.0,0.11,"1,335,218,557,677",24389.0,
26608,United Kingdom,1996.0,male,25-34 years,858.0,4786490.0,17.93,"1,408,781,591,264",25609.0,Generation X
26609,United Kingdom,1996.0,male,35-54 years,1189.0,7859858.0,,"1,408,781,591,264",25609.0,Boomers
26610,United Kingdom,1996.0,male,75+ years,218.0,1460275.0,14.93,"1,408,781,591,264",25609.0,G.I. Generation
26611,United Kingdom,1996.0,male,55-74 years,552.0,5146338.0,10.73,"1,408,781,591,264",25609.0,Silent
26612,United Kingdom,1996.0,male,15-24 years,362.0,3746067.0,9.66,"1,408,781,591,264",25609.0,Generation X
26613,United Kingdom,1996.0,female,75+ years,134.0,2740309.0,4.89,"1,408,781,591,264",25609.0,G.I. Generation
26614,United Kingdom,1996.0,female,35-54 years,350.0,7826169.0,4.47,"1,408,781,591,264",25609.0,Boomers
26615,United Kingdom,1996.0,female,25-34 years,190.0,4613261.0,4.12,"1,408,781,591,264",25609.0,Generation X
26616,United Kingdom,1996.0,female,55-74 years,218.0,5677006.0,3.84,"1,408,781,591,264",25609.0,Silent
26617,United Kingdom,1996.0,female,15-24 years,88.0,3564927.0,2.47,"1,408,781,591,264",25609.0,Generation X
26618,United Kingdom,1996.0,male,5-14 years,6.0,,0.15,"1,408,781,591,264",25609.0,Millenials
26619,United Kingdom,1996.0,female,5-14 years,0.0,3697226.0,0.0,"1,408,781,591,264",25609.0,Millenials
26620,United Kingdom,1997.0,male,25-34 years,832.0,4758740.0,17.48,"1,552,483,628,029",28091.0,Generation X
26621,United Kingdom,1997.0,,75+ years,252.0,1500323.0,16.8,,28091.0,G.I. Generation
26622,United Kingdom,1997.0,male,35-54 years,1180.0,8015651.0,14.72,"1,552,483,628,029",28091.0,Boomers
26623,United Kingdom,1997.0,male,15-24 years,411.0,3696059.0,11.12,"1,552,483,628,029",28091.0,Generation X
26624,United Kingdom,1997.0,male,55-74 years,519.0,5148166.0,10.08,"1,552,483,628,029",28091.0,Silent
26625,United Kingdom,1997.0,female,35-54 years,358.0,7970382.0,4.49,"1,552,483,628,029",28091.0,Boomers
26626,United Kingdom,1997.0,female,55-74 years,224.0,,3.97,"1,552,483,628,029",28091.0,Silent
26627,United Kingdom,1997.0,female,75+ years,107.0,2771148.0,3.86,"1,552,483,628,029",28091.0,G.I. Generation
26628,United Kingdom,1997.0,female,25-34 years,171.0,4576730.0,3.74,"1,552,483,628,029",28091.0,Generation X
26629,United Kingdom,1997.0,female,15-24 years,,,2.33,"1,552,483,628,029",,Generation X
26630,United Kingdom,1997.0,female,5-14 years,4.0,3732059.0,0.11,"1,552,483,628,029",28091.0,Millenials
26631,United Kingdom,1997.0,male,5-14 years,3.0,3929285.0,0.08,"1,552,483,628,029",28091.0,Millenials
26632,United Kingdom,1998.0,male,25-34 years,968.0,4695840.0,20.61,"1,638,511,096,390",29508.0,Generation X
26633,United Kingdom,1998.0,male,35-54 years,1280.0,8158001.0,15.69,"1,638,511,096,390",29508.0,Boomers
26634,United Kingdom,1998.0,male,75+ years,204.0,1534356.0,13.3,"1,638,511,096,390",29508.0,G.I. Generation
26635,United Kingdom,1998.0,male,55-74 years,571.0,5191604.0,11.0,"1,638,511,096,390",29508.0,Silent
26636,United Kingdom,1998.0,male,15-24 years,382.0,3673423.0,10.4,"1,638,511,096,390",29508.0,Generation X
26637,United Kingdom,1998.0,female,75+ years,122.0,2797439.0,4.36,"1,638,511,096,390",29508.0,G.I. Generation
26638,United Kingdom,1998.0,female,55-74 years,244.0,5664521.0,4.31,"1,638,511,096,390",29508.0,Silent
26639,United Kingdom,1998.0,female,35-54 years,334.0,8098801.0,4.12,"1,638,511,096,390",29508.0,Boomers
26640,United Kingdom,1998.0,female,25-34 years,177.0,4508772.0,3.93,"1,638,511,096,390",29508.0,Generation X
26641,United Kingdom,1998.0,female,15-24 years,101.0,3501036.0,2.88,"1,638,511,096,390",29508.0,Generation X
26642,United Kingdom,1998.0,female,5-14 years,,3753737.0,0.11,"1,638,511,096,390",29508.0,Millenials
26643,United Kingdom,1998.0,male,5-14 years,2.0,3949849.0,0.05,"1,638,511,096,390",29508.0,Millenials
26644,United Kingdom,1999.0,male,25-34 years,839.0,4615720.0,18.18,"1,665,623,685,488",29832.0,Generation X
26645,United Kingdom,1999.0,male,35-54 years,1361.0,8305433.0,16.39,"1,665,623,685,488",29832.0,Boomers
26646,United Kingdom,1999.0,male,75+ years,242.0,1562363.0,15.49,"1,665,623,685,488",29832.0,G.I. Generation
26647,United Kingdom,1999.0,male,55-74 years,604.0,5254251.0,11.5,"1,665,623,685,488",29832.0,Silent
26648,United Kingdom,1999.0,male,15-24 years,393.0,3680455.0,10.68,"1,665,623,685,488",29832.0,Generation X
26649,United Kingdom,1999.0,female,75+ years,144.0,2807489.0,5.13,"1,665,623,685,488",29832.0,G.I. Generation
26650,United Kingdom,1999.0,female,35-54 years,369.0,8226330.0,4.49,"1,665,623,685,488",29832.0,Boomers
26651,United Kingdom,1999.0,female,55-74 years,232.0,5703910.0,4.07,"1,665,623,685,488",29832.0,Silent
26652,United Kingdom,1999.0,female,25-34 years,171.0,4419817.0,3.87,"1,665,623,685,488",29832.0,Generation X
26653,United Kingdom,1999.0,female,15-24 years,88.0,3503102.0,2.51,"1,665,623,685,488",29832.0,Generation X
26654,United Kingdom,1999.0,male,5-14 years,4.0,3975507.0,0.1,"1,665,623,685,488",29832.0,Millenials
26655,United Kingdom,1999.0,female,5-14 years,1.0,3778962.0,0.03,"1,665,623,685,488",29832.0,Millenials
26656,United Kingdom,2000.0,male,25-34 years,768.0,4536556.0,16.93,"1,647,951,278,560",29358.0,Generation X
26657,United Kingdom,2000.0,male,35-54 years,1357.0,8459117.0,16.04,"1,647,951,278,560",29358.0,Boomers
26658,United Kingdom,2000.0,male,75+ years,223.0,1589527.0,14.03,"1,647,951,278,560",29358.0,G.I. Generation
26659,United Kingdom,2000.0,male,55-74 years,568.0,5314648.0,10.69,"1,647,951,278,560",29358.0,Silent
26660,United Kingdom,2000.0,male,15-24 years,390.0,3709456.0,10.51,"1,647,951,278,560",29358.0,Generation X
26661,United Kingdom,2000.0,female,35-54 years,386.0,8366055.0,4.61,"1,647,951,278,560",29358.0,Boomers
26662,United Kingdom,2000.0,female,75+ years,109.0,2816810.0,3.87,"1,647,951,278,560",29358.0,G.I. Generation
26663,United Kingdom,2000.0,female,25-34 years,167.0,4332330.0,3.85,"1,647,951,278,560",29358.0,Generation X
26664,United Kingdom,2000.0,female,55-74 years,212.0,5750273.0,3.69,"1,647,951,278,560",29358.0,Silent
26665,United Kingdom,2000.0,female,15-24 years,101.0,3523496.0,2.87,"1,647,951,278,560",29358.0,Generation X
26666,United Kingdom,2000.0,male,5-14 years,5.0,3967341.0,0.13,"1,647,951,278,560",29358.0,Millenials
26667,United Kingdom,2000.0,female,5-14 years,4.0,3768300.0,0.11,"1,647,951,278,560",29358.0,Millenials
26668,United Kingdom,2001.0,,25-34 years,723.0,4243590.0,17.04,"1,621,510,004,318",29179.0,Generation X
26669,United Kingdom,2001.0,male,35-54 years,1317.0,8222369.0,,"1,621,510,004,318",29179.0,Boomers
26670,United Kingdom,2001.0,male,75+ years,225.0,1618917.0,13.9,"1,621,510,004,318",29179.0,Silent
26671,United Kingdom,2001.0,male,55-74 years,569.0,5390372.0,10.56,"1,621,510,004,318",29179.0,Silent
26672,United Kingdom,2001.0,male,15-24 years,361.0,3650328.0,9.89,"1,621,510,004,318",29179.0,Millenials
26673,United Kingdom,2001.0,female,35-54 years,373.0,8374702.0,4.45,"1,621,510,004,318",29179.0,Boomers
26674,United Kingdom,2001.0,female,55-74 years,,5820231.0,4.11,"1,621,510,004,318",29179.0,Silent
26675,United Kingdom,2001.0,female,75+ years,106.0,2801024.0,3.78,"1,621,510,004,318",29179.0,Silent
26676,United Kingdom,2001.0,female,25-34 years,136.0,4251558.0,3.2,"1,621,510,004,318",29179.0,Generation X
26677,United Kingdom,2001.0,female,15-24 years,72.0,3581981.0,2.01,"1,621,510,004,318",29179.0,Millenials
26678,United Kingdom,2001.0,male,5-14 years,4.0,3902253.0,0.1,"1,621,510,004,318",29179.0,Millenials
26679,United Kingdom,2001.0,female,5-14 years,3.0,3714668.0,0.08,"1,621,510,004,318",29179.0,Millenials
26680,United Kingdom,2002.0,male,25-34 years,747.0,4114056.0,18.16,"1,768,408,273,381",31630.0,Generation X
26681,United Kingdom,2002.0,male,35-54 years,1350.0,8250038.0,16.36,"1,768,408,273,381",31630.0,Boomers
26682,United Kingdom,2002.0,male,75+ years,175.0,1653523.0,10.58,"1,768,408,273,381",31630.0,Silent
26683,United Kingdom,2002.0,male,55-74 years,564.0,5545751.0,10.17,"1,768,408,273,381",31630.0,Silent
26684,United Kingdom,2002.0,male,15-24 years,323.0,3758190.0,8.59,"1,768,408,273,381",31630.0,Millenials
26685,United Kingdom,2002.0,female,75+ years,117.0,2817222.0,4.15,"1,768,408,273,381",31630.0,Silent
26686,United Kingdom,2002.0,female,35-54 years,349.0,8405892.0,4.15,"1,768,408,273,381",31630.0,Boomers
26687,United Kingdom,2002.0,female,25-34 years,170.0,4149794.0,4.1,"1,768,408,273,381",31630.0,Generation X
26688,United Kingdom,2002.0,female,55-74 years,222.0,5969004.0,3.72,"1,768,408,273,381",31630.0,Silent
26689,United Kingdom,2002.0,female,15-24 years,90.0,3642294.0,2.47,"1,768,408,273,381",31630.0,Millenials
26690,United Kingdom,2002.0,,5-14 years,5.0,3706268.0,0.13,"1,768,408,273,381",31630.0,Millenials
26691,United Kingdom,2002.0,male,5-14 years,5.0,3896912.0,0.13,"1,768,408,273,381",31630.0,Millenials
26692,United Kingdom,2003.0,male,25-34 years,637.0,4023648.0,15.83,"2,038,395,102,041",36289.0,Generation X
26693,United Kingdom,2003.0,male,35-54 years,1311.0,8282037.0,15.83,"2,038,395,102,041",36289.0,Boomers
26694,United Kingdom,2003.0,male,75+ years,209.0,1681364.0,12.43,"2,038,395,102,041",36289.0,Silent
26695,United Kingdom,2003.0,male,55-74 years,575.0,5665717.0,10.15,"2,038,395,102,041",36289.0,Silent
26696,United Kingdom,2003.0,male,15-24 years,316.0,3854815.0,8.2,"2,038,395,102,041",36289.0,Millenials
26697,United Kingdom,,female,35-54 years,381.0,8432837.0,4.52,"2,038,395,102,041",36289.0,Boomers
26698,United Kingdom,2003.0,female,75+ years,104.0,2821243.0,3.69,"2,038,395,102,041",36289.0,Silent
26699,United Kingdom,2003.0,female,25-34 years,144.0,4059897.0,3.55,"2,038,395,102,041",36289.0,Generation X
26700,United Kingdom,2003.0,female,55-74 years,207.0,6085995.0,3.4,"2,038,395,102,041",36289.0,Silent
26701,United Kingdom,2003.0,female,15-24 years,91.0,3718206.0,2.45,"2,038,395,102,041",36289.0,Millenials
26702,United Kingdom,2003.0,female,5-14 years,2.0,3677964.0,0.05,"2,038,395,102,041",36289.0,Millenials
26703,United Kingdom,2003.0,male,5-14 years,2.0,3868048.0,0.05,"2,038,395,102,041",36289.0,Millenials
26704,United Kingdom,2004.0,male,35-54 years,1422.0,8324962.0,17.08,"2,398,555,474,185",42486.0,Boomers
26705,United Kingdom,2004.0,male,25-34 years,599.0,3960327.0,15.13,"2,398,555,474,185",42486.0,Generation X
26706,United Kingdom,2004.0,male,75+ years,221.0,1713028.0,12.9,"2,398,555,474,185",42486.0,Silent
26707,United Kingdom,2004.0,male,55-74 years,601.0,5755684.0,10.44,"2,398,555,474,185",42486.0,Silent
26708,United Kingdom,2004.0,male,15-24 years,315.0,3953382.0,7.97,"2,398,555,474,185",42486.0,Millenials
26709,United Kingdom,2004.0,female,35-54 years,423.0,8494403.0,4.98,"2,398,555,474,185",42486.0,Boomers
26710,United Kingdom,2004.0,female,75+ years,115.0,2829135.0,4.06,"2,398,555,474,185",42486.0,Silent
26711,United Kingdom,2004.0,female,55-74 years,244.0,6170678.0,3.95,"2,398,555,474,185",42486.0,Silent
26712,United Kingdom,2004.0,female,25-34 years,150.0,3993258.0,3.76,"2,398,555,474,185",42486.0,Generation X
26713,United Kingdom,2004.0,female,15-24 years,88.0,3785230.0,2.32,"2,398,555,474,185",42486.0,Millenials
26714,United Kingdom,2004.0,male,5-14 years,4.0,3832497.0,0.1,"2,398,555,474,185",42486.0,Millenials
26715,United Kingdom,2004.0,female,5-14 years,1.0,3642427.0,0.03,"2,398,555,474,185",42486.0,Millenials
26716,United Kingdom,2005.0,male,35-54 years,1359.0,8397155.0,16.18,"2,520,701,818,182",44372.0,Boomers
26717,United Kingdom,2005.0,male,25-34 years,563.0,3951996.0,14.25,"2,520,701,818,182",44372.0,Generation X
26718,United Kingdom,2005.0,male,75+ years,215.0,1749520.0,12.29,"2,520,701,818,182",44372.0,Silent
26719,United Kingdom,2005.0,male,55-74 years,617.0,5831367.0,10.58,"2,520,701,818,182",44372.0,Silent
26720,United Kingdom,2005.0,male,15-24 years,296.0,4029567.0,7.35,"2,520,701,818,182",44372.0,Millenials
26721,United Kingdom,2005.0,female,35-54 years,405.0,8555323.0,4.73,"2,520,701,818,182",44372.0,Boomers
26722,United Kingdom,2005.0,female,25-34 years,162.0,3983494.0,4.07,"2,520,701,818,182",44372.0,Generation X
26723,United Kingdom,2005.0,female,55-74 years,237.0,6236531.0,3.8,"2,520,701,818,182",44372.0,Silent
26724,United Kingdom,2005.0,female,75+ years,97.0,2844822.0,3.41,,44372.0,Silent
26725,United Kingdom,2005.0,female,15-24 years,88.0,3856149.0,2.28,"2,520,701,818,182",44372.0,Millenials
26726,United Kingdom,2005.0,female,5-14 years,4.0,3591721.0,0.11,"2,520,701,818,182",44372.0,Millenials
26727,United Kingdom,2005.0,male,5-14 years,4.0,3781379.0,0.11,"2,520,701,818,182",44372.0,Millenials
26728,United Kingdom,2006.0,male,35-54 years,1457.0,8462315.0,17.22,"2,692,612,695,492",47163.0,Boomers
26729,United Kingdom,2006.0,male,25-34 years,562.0,3940414.0,14.26,"2,692,612,695,492",47163.0,Generation X
26730,United Kingdom,2006.0,male,55-74 years,656.0,5891585.0,11.13,"2,692,612,695,492",47163.0,Silent
26731,United Kingdom,2006.0,male,75+ years,199.0,1792119.0,11.1,"2,692,612,695,492",47163.0,Silent
26732,United Kingdom,2006.0,male,15-24 years,308.0,4108191.0,7.5,"2,692,612,695,492",47163.0,Millenials
26733,United Kingdom,2006.0,female,35-54 years,397.0,8633179.0,4.6,"2,692,612,695,492",47163.0,Boomers
26734,United Kingdom,2006.0,female,55-74 years,238.0,6287636.0,3.79,"2,692,612,695,492",47163.0,Silent
26735,United Kingdom,2006.0,female,25-34 years,138.0,3955936.0,3.49,"2,692,612,695,492",47163.0,Generation X
26736,United Kingdom,2006.0,female,75+ years,86.0,2866699.0,3.0,"2,692,612,695,492",47163.0,Silent
26737,United Kingdom,2006.0,female,15-24 years,74.0,3911869.0,1.89,"2,692,612,695,492",47163.0,Millenials
26738,United Kingdom,2006.0,male,5-14 years,4.0,3709139.0,0.11,"2,692,612,695,492",47163.0,Millenials
26739,United Kingdom,2006.0,female,5-14 years,3.0,3532047.0,0.08,"2,692,612,695,492",47163.0,Millenials
26740,United Kingdom,2007.0,male,35-54 years,1332.0,8519029.0,15.64,"3,074,359,743,898",53576.0,Boomers
26741,United Kingdom,2007.0,male,25-34 years,547.0,3935970.0,13.9,"3,074,359,743,898",53576.0,Generation X
26742,United Kingdom,2007.0,male,75+ years,214.0,1834466.0,,"3,074,359,743,898",53576.0,Silent
26743,United Kingdom,2007.0,male,55-74 years,613.0,5943853.0,10.31,"3,074,359,743,898",53576.0,Silent
26744,United Kingdom,2007.0,male,15-24 years,309.0,,7.37,"3,074,359,743,898",53576.0,Millenials
26745,United Kingdom,2007.0,female,35-54 years,354.0,8709169.0,4.06,"3,074,359,743,898",53576.0,Boomers
26746,United Kingdom,2007.0,female,55-74 years,230.0,6345128.0,3.62,"3,074,359,743,898",53576.0,Silent
26747,United Kingdom,2007.0,female,25-34 years,132.0,3923507.0,3.36,"3,074,359,743,898",53576.0,Generation X
26748,United Kingdom,2007.0,female,75+ years,82.0,2886921.0,2.84,"3,074,359,743,898",53576.0,Silent
26749,United Kingdom,2007.0,female,15-24 years,70.0,3963103.0,1.77,"3,074,359,743,898",53576.0,Millenials
26750,United Kingdom,2007.0,male,5-14 years,10.0,3648686.0,0.27,"3,074,359,743,898",53576.0,Generation Z
26751,United Kingdom,2007.0,female,5-14 years,4.0,3479755.0,0.11,"3,074,359,743,898",53576.0,Generation Z
26752,United Kingdom,2008.0,male,35-54 years,1441.0,8559778.0,16.83,"2,890,564,338,235",50111.0,Boomers
26753,United Kingdom,2008.0,male,25-34 years,617.0,3984635.0,15.48,"2,890,564,338,235",50111.0,Generation X
26754,United Kingdom,2008.0,male,75+ years,221.0,1873437.0,11.8,"2,890,564,338,235",50111.0,Silent
26755,United Kingdom,2008.0,male,55-74 years,692.0,6013042.0,11.51,"2,890,564,338,235",50111.0,Silent
